!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-06-27 00:00:00	3.2481637	0	101626.5	12.790399	85.869827	1	131.56042	1.5451025e-08
1979-06-28 00:00:00	4.1155103	0	101718.23	12.721246	86.251602	0.96738085	227.14032	1.9896337e-08
1979-06-29 00:00:00	5.1750449	0	101957.77	11.294305	70.186798	0.88142662	291.97145	7.9331403e-09
1979-06-30 00:00:00	4.1157711	0	102558.23	11.268549	67.035217	0.67918284	413.42999	0
1979-07-01 00:00:00	3.4831197	0	102771	11.70965	77.355026	0.64727011	425.00873	0
1979-07-02 00:00:00	2.6118905	0	102436.97	13.030725	76.423088	0.70778982	391.42828	0
1979-07-03 00:00:00	1.032333	0	102329.09	14.25863	74.674683	0.64894938	419.23425	0
1979-07-04 00:00:00	2.0114067	0	102623.61	13.979761	75.859451	0.76914996	352.97481	0
1979-07-05 00:00:00	2.3354212	0	102911.52	14.025232	76.335793	0.73320735	372.13689	0
1979-07-06 00:00:00	4.1297599	0	102391.6	14.322595	79.577721	0.72686868	373.20062	2.1060008e-08
1979-07-07 00:00:00	3.6562723	0	101945.53	13.595361	84.15741	0.86941262	288.29765	1.1642142e-08
1979-07-08 00:00:00	4.5891894	0	101616.56	13.945917	91.852798	1	133.1276	3.3074492e-08
1979-07-09 00:00:00	3.3617332	0	101852.53	12.557123	72.739464	0.66568791	407.15527	1.9668009e-09
1979-07-10 00:00:00	1.859357	0	102129.21	12.412042	69.667976	0.70527213	387.11139	0
1979-07-11 00:00:00	2.1775143	0	101908.86	13.896539	80.467072	0.92968048	246.20194	6.3959151e-09
1979-07-12 00:00:00	2.7352428	0	101802.91	14.164545	81.602043	0.76025671	348.92915	6.416155e-09
1979-07-13 00:00:00	2.9663136	0	102231.3	13.119928	74.645927	0.76150859	350.84545	2.9838689e-09
1979-07-14 00:00:00	2.0738621	0	102544.18	13.055231	79.085953	1	187.85578	1.2806815e-08
1979-07-15 00:00:00	1.8261697	0	102738.97	13.498865	75.939064	0.52515519	457.81406	0
1979-07-16 00:00:00	3.7048811	0	102246.59	14.621942	87.42675	1	183.10696	1.8575158e-08
1979-07-17 00:00:00	4.2533356	0	101744.6	14.969019	93.586586	1	154.06179	3.5658843e-08
1979-07-18 00:00:00	4.2205233	0	101481.03	12.498132	76.48642	0.8687491	282.07767	5.9616277e-09
1979-07-19 00:00:00	3.8213511	0	101607.88	12.554315	75.65992	0.77492006	336.42662	1.7845374e-09
1979-07-20 00:00:00	4.0111752	0	101478.33	11.580408	80.963348	0.99848779	193.39324	7.566101e-09
1979-07-21 00:00:00	4.4716097	0	101617.37	11.381433	72.41011	0.85911617	286.73901	1.3177432e-08
1979-07-22 00:00:00	2.698215	0	102420.14	12.279199	68.369087	0.76465508	340.17368	9.8163509e-09
1979-07-23 00:00:00	3.3928168	0	102315.26	13.883722	87.595245	0.85824246	278.23409	1.782212e-08
1979-07-24 00:00:00	3.3024367	0	102061.86	13.514703	90.984734	1	166.19063	4.1029994e-08
1979-07-25 00:00:00	3.1253819	0	101700.53	14.225153	91.166367	0.88183234	260.20336	6.4065658e-08
1979-07-26 00:00:00	2.1065694	0	101701.12	14.807458	83.672501	0.88495101	258.01852	1.2756531e-08
1979-07-27 00:00:00	2.8241078	0	101713.22	15.646906	86.117599	0.92137873	232.75414	2.6080452e-08
1979-07-28 00:00:00	3.9242057	0	101260.66	15.59115	94.917747	0.91934582	230.84553	9.0318143e-08
1979-07-29 00:00:00	2.8338189	0	100652.49	14.777094	90.062363	0.89585012	245.95707	6.2896892e-08
1979-07-30 00:00:00	3.6767697	0	100128.02	12.900293	92.63504	1	91.727738	5.9733138e-08
1979-07-31 00:00:00	4.5546811	0	99644.672	11.693903	82.907173	0.87660621	259.75592	9.6657452e-08
1979-08-01 00:00:00	3.7297899	0	99599.188	12.465082	90.196281	0.85691295	267.16815	8.2270708e-08
1979-08-02 00:00:00	3.4697007	0	100541.73	12.261865	86.750984	0.92615115	225.5873	4.080408e-08
1979-08-03 00:00:00	2.7031778	0	101497.47	12.362817	79.227028	0.81419013	289.93154	7.0009737e-09
1979-08-04 00:00:00	2.4883556	0	101749.66	12.301691	74.997902	0.81524924	288.52149	2.5330166e-08
1979-08-05 00:00:00	4.4999091	0	100924.74	13.706598	87.728638	1	170.68474	1.272035e-07
1979-08-06 00:00:00	4.3620072	0	100247.75	14.185724	92.924194	1	82.786262	2.2757723e-07
1979-08-07 00:00:00	3.4643423	0	100607.42	12.090723	78.415405	0.69467325	340.78015	9.4482839e-09
